datei,name,fehler_prozent,begruendung
harmonics/noaa/harmonics_noaa_amtt.txt,"Puerto Penasco, Mexico",17.8,"Auch an der ihm guenstigsten Tafel (Pto. Peñasco, Son.) 17.8 % des Hubs, gegen 1.0 % von ""Puerto Peñasco (Puerto), Sonora, Mexico"" (harmonics-2004-06-14_mod.txt) in 760 m Entfernung. Nirgends selbst der beste Satz."
harmonics/utide/harmonics_utide_tidetables.txt,"Puerto Peñasco, Sonora, Mexico",7.7,"Auch an der ihm guenstigsten Tafel (Pto. Peñasco, Son.) 7.7 % des Hubs, gegen 1.0 % von ""Puerto Peñasco (Puerto), Sonora, Mexico"" (harmonics-2004-06-14_mod.txt) in 10 m Entfernung. Nirgends selbst der beste Satz."
