datei,name,fehler_prozent,begruendung
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Ciudad Del Carmen (Sector Naval), Campeche, Mexico",17.9,"Dublette: 0 m von ""Ciudad Del Carmen (Sector Naval), Campeche, Mexico"" (harmonics_utide_observations.txt), Kurve 2 % gleich. An der Tafel (2 Vergleich(e)) 14.0 cm RMS gegen 13.6 cm, Zeitversatz -180 gegen +20 min [Spur N, Beleg Name (Teilmenge)] bei 0.78 m Hub."
harmonics/utide/harmonics_utide_observations.txt,"Guaymas, Sonora, Mexico",6.3,"Dublette: 0 m von ""Guaymas, Sonora, Mexico"" (harmonics_ticon4_worldwide.txt), Kurve 0 % gleich. An der Tafel (2 Vergleich(e)) 10.7 cm RMS gegen 7.7 cm, Zeitversatz +0 gegen +0 min [Spur N, Beleg Name] bei 1.71 m Hub."
harmonics/utide/harmonics_utide_observations.txt,"Manzanillo, Colima, Mexico",8.1,"Dublette: 0 m von ""Manzanillo, Colima, Mexico"" (harmonics_ticon4_worldwide.txt), Kurve 1 % gleich. An der Tafel (2 Vergleich(e)) 10.5 cm RMS gegen 6.6 cm, Zeitversatz +0 gegen +0 min [Spur N, Beleg Name] bei 1.30 m Hub."
harmonics/classic/harmonics-2004-06-14_mod.txt,"San Felipe, Baja California, Mexico",3.3,"Dublette: 10 m von ""San Felipe, Baja California, Mexico"" (harmonics_ticon4_worldwide.txt), Kurve 4 % gleich. An der Tafel (1 Vergleich(e)) 24.9 cm RMS gegen 12.6 cm, Zeitversatz +0 gegen +0 min [Spur N, Beleg Name] bei 7.57 m Hub."
