# NP203 Ausgabe 2002, Part II -- Positionen und ML fuer den Bereich, den die
# Ausgabe 2015 nicht mehr fuehrt. Aus tide_tables/att/np203_2002_vollband.pdf,
# PDF-Seiten 117-145. Part III gibt keine Koordinaten; die stehen nur hier.
# Zugleich die Quelle fuer Z0, wo Part III "w" (Table VI) vermerkt.
#
# Spalten: att  lat_grad  lat_min  N/S  lon_grad  lon_min  E/W  z0(m, "-" = keins)
# --- Buchseite 281 (PDF 117) BANGLADESCH ---
4713b	1	26	N	103	54	E	2.10
4714	1	14	N	103	39	E	1.69
4716	1	14	N	103	47	E	1.55
4717	1	10	N	103	45	E	1.64
4718	1	16	N	103	51	E	1.66
4718b	1	18	N	103	43	E	1.65
4718c	1	18	N	103	46	E	1.80
4719	1	21	N	104	02	E	1.67
# --- Buchseite 286 (PDF 122) SINGAPUR-STRASSE; LINGGA; SUMATERA ---
4725	1	28	N	103	50	E	1.87
4734	1	27	N	104	04	E	1.87
4736	1	20	N	104	12	E	1.67
4737	1	22	N	104	15	E	1.32
4738	1	20	N	104	24	E	1.55
4740	1	04	N	104	13	E	1.50
4741	0	55	N	104	26	E	1.20
4742	0	51	N	104	37	E	1.25
4743	0	54	N	104	40	E	1.25
4746	1	10	N	104	00	E	1.70
4746a	1	10	N	103	54	E	1.70
4746b	1	08	N	103	56	E	1.52
4747	1	01	N	103	55	E	1.10
4749	1	03	N	103	47	E	1.76
4751	0	16	S	104	36	E	1.50
4753	0	30	S	104	34	E	1.60
4755	0	30	S	104	02	E	2.00
4756	0	52	S	104	24	E	2.00
4758	1	00	S	103	49	E	2.00
4760	0	23	S	103	35	E	2.50
4761	0	20	S	103	09	E	3.00
4763	0	18	N	103	36	E	1.60
# --- Buchseite 287 (PDF 123) SUMATERA NORDOSTKUESTE ---
4764	0	32	N	103	18	E	2.10
4765	0	59	N	103	26	E	1.70
4766	0	55	N	103	20	E	1.60
4766a	1	11	N	103	21	E	1.80
4767	0	51	N	103	09	E	2.10
4769	0	17	N	102	53	E	2.10
4770	1	01	N	102	43	E	1.90
4773	1	28	N	102	06	E	1.70
4774	1	32	N	102	27	E	1.46
4778	1	21	N	102	10	E	1.80
4779	1	15	N	102	10	E	1.80
4780	1	41	N	101	44	E	1.70
4781	1	41	N	101	28	E	1.71
4782	2	07	N	101	40	E	1.70
4783	2	00	N	101	19	E	2.10
4784	2	18	N	101	03	E	2.32
4785	2	10	N	100	48	E	2.70
4789	2	37	N	100	07	E	2.20
4790	2	31	N	100	10	E	2.20
4792	3	01	N	99	52	E	2.10
4794	3	15	N	99	35	E	1.30
4795	3	22	N	99	28	E	1.60
4797	3	50	N	98	43	E	1.50
4799	4	08	N	98	15	E	1.50
4801	4	33	N	98	02	E	1.50
4802	4	58	N	97	47	E	1.00
4804	5	12	N	97	09	E	1.00
4805	5	23	N	95	57	E	1.00
4806	5	54	N	95	20	E	0.80
4808	5	34	N	95	17	E	1.00
# --- Buchseite 288 (PDF 124) SUMATERA SUEDWEST- UND OSTKUESTE; BANGKA ---
4809	5	17	N	95	12	E	0.35
4810	4	52	N	95	24	E	0.20
4811	4	35	N	95	32	E	0.30
4812	4	08	N	96	08	E	0.30
4814	3	15	N	97	10	E	0.30
4816	2	30	N	96	23	E	0.40
4818	2	17	N	97	48	E	0.70
4819	2	01	N	98	21	E	0.70
4820	1	45	N	98	46	E	0.70
4822	1	25	N	97	13	E	0.70
4823	1	18	N	97	36	E	0.70
4824	0	34	N	97	49	E	0.70
4825	0	33	N	99	06	E	0.70
4826	0	12	N	99	23	E	0.70
4827	0	04	S	98	16	E	0.70
4829	1	00	S	100	22	E	0.70
4831	1	35	S	99	13	E	0.70
4832	2	47	S	100	14	E	0.70
4834	3	47	S	102	15	E	0.70
4836	5	28	S	102	22	E	0.70
4839	5	30	S	104	37	E	0.80
4841	5	27	S	105	16	E	0.80
4842	5	52	S	105	31	E	0.70
4845	4	25	S	105	51	E	0.90
4848	2	14	S	104	56	E	1.90
4849	2	22	S	104	54	E	1.90
4850	2	56	S	104	53	E	1.60
4851	2	59	S	104	46	E	1.40
4854	1	12	S	105	15	E	1.50
4855	1	42	S	105	42	E	1.50
4856	1	45	S	105	24	E	1.70
4857	2	05	S	105	07	E	1.90
4858	2	23	S	105	46	E	1.80
4859	2	53	S	106	08	E	1.50
4860	3	08	S	106	31	E	1.20
4862	2	05	S	106	10	E	1.50
# --- Buchseite 289 (PDF 125) BANGKA; BELITUNG; MALAYSIA OSTKUESTE ---
4864	2	39	S	107	15	E	1.30
4865	2	52	S	107	01	E	1.30
4866	3	19	S	107	13	E	1.00
4867	3	12	S	107	33	E	1.00
4868	2	59	S	107	30	E	1.30
4869	2	45	S	107	38	E	1.50
4870	2	32	S	107	37	E	1.30
4871	2	34	S	107	55	E	0.80
4872	2	40	S	108	09	E	0.80
4873	2	50	S	108	18	E	0.80
4874	2	58	S	108	10	E	0.80
4875	3	04	S	108	16	E	0.80
4876	3	14	S	108	05	E	0.80
4879	1	30	N	104	17	E	1.57
4881	1	51	N	104	09	E	1.48
4886	2	26	N	103	59	E	1.55
4887	2	26	N	103	51	E	1.50
4889	2	48	N	104	08	E	1.58
4892	2	49	N	103	28	E	1.52
4894	3	15	N	103	40	E	1.74
4895	3	32	N	103	28	E	1.52
4896	3	49	N	103	20	E	1.58
4896a	3	59	N	103	25	E	1.87
4897	4	13	N	103	26	E	1.00
4897a	4	15	N	103	28	E	1.59
4898	4	36	N	103	28	E	1.69
4898a	4	39	N	103	27	E	1.40
4899	4	47	N	103	26	E	1.26
4901	5	16	N	103	11	E	1.46
4902	5	21	N	103	08	E	1.03
4904	5	40	N	102	46	E	1.21
4907	5	50	N	102	37	E	1.32
4910	6	12	N	102	10	E	1.09
# --- Buchseite 290 (PDF 126) ZENTRALES SUEDCHINESISCHES MEER; PHILIPPINEN ---
4917	11	27	N	114	19	E	1.10
4918	15	08	N	117	45	E	0.90
4920	8	00	N	117	04	E	0.61
4922	9	03	N	117	44	E	0.60
4923	10	04	N	118	46	E	0.58
4924	10	53	N	119	25	E	0.61
4926	9	44	N	118	42	E	0.61
4927	9	06	N	118	07	E	0.60
4929	11	28	N	119	46	E	0.60
4930	11	48	N	119	57	E	0.52
4931	12	00	N	120	12	E	0.70
4934	12	40	N	120	24	E	0.50
4935	12	21	N	121	06	E	0.55
4937	13	25	N	120	28	E	0.50
4938	13	26	N	121	11	E	0.67
4939	12	31	N	121	26	E	0.80
4940	13	32	N	121	52	E	0.70
4941	12	55	N	121	44	E	0.80
4942	12	16	N	121	59	E	0.79
4943	12	35	N	122	16	E	0.80
4945	11	17	N	122	02	E	0.80
4946	10	26	N	121	55	E	0.70
4947	10	40	N	122	35	E	0.76
4948	11	00	N	122	49	E	1.10
4949	11	28	N	123	09	E	1.00
4950	11	36	N	122	43	E	0.79
# --- Buchseite 291 (PDF 127) PHILIPPINEN (Negros, Cebu, Bohol, Masbate) ---
4952	10	57	N	123	19	E	1.00
4953	10	40	N	122	57	E	0.90
4954	10	06	N	122	52	E	0.80
4955	9	42	N	122	25	E	0.70
4956	9	03	N	123	07	E	0.70
4957	9	36	N	123	08	E	0.76
4958	10	29	N	123	25	E	0.90
4959	11	10	N	123	43	E	0.90
4960	10	30	N	123	43	E	0.90
4961	9	56	N	123	24	E	0.80
4962	9	38	N	123	29	E	0.70
4963	10	18	N	123	54	E	0.70
4964	11	04	N	124	00	E	0.80
4966	9	37	N	124	18	E	0.60
4967	9	50	N	124	31	E	0.55
4968	9	15	N	123	35	E	0.60
4969	12	00	N	124	00	E	0.70
4970	12	14	N	123	17	E	0.80
4971	12	32	N	123	23	E	0.80
4972	13	08	N	122	59	E	0.90
4973	12	25	N	123	46	E	0.58
4974	12	37	N	123	56	E	0.60
4975	12	50	N	123	48	E	0.80
4976	12	58	N	124	00	E	0.60
4978	13	30	N	123	02	E	0.80
4979	13	54	N	122	27	E	0.90
4980	13	32	N	122	36	E	0.82
4981	13	17	N	122	31	E	0.80
# --- Buchseite 292 (PDF 128) PHILIPPINEN (Luzon) ---
4983	13	54	N	121	36	E	0.70
4984	13	46	N	120	55	E	0.55
4985	13	49	N	120	12	E	0.50
4986	14	23	N	120	36	E	0.49
4987	14	35	N	120	58	E	0.48
4988	14	49	N	120	17	E	0.43
4991	15	46	N	119	54	E	0.34
4993	16	24	N	119	54	E	0.27
4994	16	04	N	120	06	E	0.34
4996	16	37	N	120	18	E	0.37
4999	17	47	N	120	25	E	0.30
5001	18	29	N	120	34	E	0.30
5002	18	37	N	121	06	E	0.24
5004	18	21	N	121	38	E	0.52
5005	18	31	N	122	08	E	0.58
5009	19	34	N	121	56	E	0.55
5012	18	52	N	121	17	E	0.30
5013	18	54	N	121	52	E	0.50
5014	18	24	N	122	18	E	0.61
5016	17	16	N	122	26	E	0.64
5018	16	24	N	122	13	E	0.64
5019	16	14	N	122	08	E	0.70
5020	15	45	N	121	35	E	0.70
5021	15	12	N	121	26	E	0.67
5022	14	56	N	121	50	E	0.73
5023	14	54	N	121	58	E	0.73
5025	14	40	N	121	37	E	0.79
5026	14	00	N	121	55	E	0.80
5027	14	18	N	122	41	E	0.80
5028	13	46	N	123	16	E	0.90
5029	13	56	N	123	39	E	0.76
5030	13	57	N	124	20	E	0.70
5031	13	22	N	123	44	E	0.73
5032	13	09	N	123	45	E	0.74
5034	12	39	N	124	22	E	0.34
# --- Buchseite 293 (PDF 129) PHILIPPINEN (Samar, Leyte, Mindanao Nord) ---
5035	11	27	N	124	57	E	0.61
5036	11	47	N	124	52	E	0.76
5037	12	04	N	124	35	E	0.55
5039	12	34	N	125	01	E	0.76
5040	12	02	N	125	34	E	0.70
5041	11	02	N	125	43	E	0.37
5042	11	21	N	124	59	E	0.40
5043	11	15	N	125	00	E	0.27
5045	10	24	N	125	12	E	0.30
5046	10	09	N	125	07	E	0.58
5048	10	08	N	124	50	E	0.70
5049	10	41	N	124	48	E	0.90
5050	11	03	N	124	23	E	0.90
5052	10	06	N	125	29	E	0.50
5053	9	52	N	126	06	E	0.60
5054	9	47	N	125	30	E	0.52
# --- Buchseite 294 (PDF 130) PHILIPPINEN (Mindanao); SULU-ARCHIPEL ---
5055	9	27	N	125	56	E	0.79
5056	9	05	N	126	12	E	0.70
5057	8	22	N	126	20	E	0.80
5059	7	18	N	126	35	E	0.79
5060	6	57	N	126	13	E	0.76
5061	6	38	N	126	04	E	0.80
5062	7	05	N	125	38	E	0.76
5063	5	25	N	125	26	E	0.73
5064	6	32	N	124	03	E	0.90
5065	7	21	N	124	13	E	0.90
5066	7	35	N	123	10	E	0.76
5067	7	45	N	122	44	E	0.90
5068	6	54	N	122	04	E	0.43
5069	7	19	N	122	04	E	0.60
5070	7	46	N	122	07	E	0.55
5071	8	40	N	123	25	E	0.58
5072	8	37	N	123	43	E	0.60
5073	8	09	N	123	51	E	0.58
5074	8	14	N	124	14	E	0.60
5075	8	30	N	124	40	E	0.55
5076	9	15	N	124	43	E	0.55
5077	8	59	N	125	20	E	0.60
5079	6	41	N	122	08	E	0.70
5080	6	33	N	121	52	E	0.40
5081	6	44	N	121	28	E	0.40
5082	6	09	N	121	50	E	0.67
5083	6	04	N	121	00	E	0.34
5084	5	56	N	121	02	E	0.52
5085	5	51	N	119	44	E	0.52
5086	5	39	N	120	17	E	0.30
5087	5	42	N	120	53	E	0.37
# --- Buchseite 295 (PDF 131) SULU-ARCHIPEL; SABAH ---
5089	5	12	N	120	30	E	0.46
5090	5	08	N	120	14	E	0.85
5091	5	13	N	120	19	E	0.61
5092	5	21	N	120	13	E	0.27
5093	5	02	N	119	46	E	0.55
5095	4	47	N	119	26	E	0.49
5097	4	15	N	117	40	E	1.91
5099	4	14	N	117	53	E	1.51
5101	4	21	N	118	34	E	1.19
5103	4	29	N	118	37	E	0.98
5105	4	41	N	118	15	E	0.99
5107	5	02	N	118	20	E	0.98
5108	4	57	N	118	35	E	1.01
5115	5	50	N	118	07	E	1.11
5117	6	14	N	117	43	E	1.47
5118	6	30	N	117	55	E	1.23
5121	6	54	N	117	29	E	1.19
5122	7	07	N	117	05	E	1.15
5125	6	53	N	116	51	E	1.22
5127	6	43	N	116	21	E	1.07
5130	6	12	N	115	36	E	1.07
5132	5	59	N	116	04	E	1.13
5133	5	45	N	115	54	E	1.07
5134	5	42	N	115	40	E	1.10
5136	5	13	N	115	08	E	1.41
5137	5	17	N	115	15	E	1.49
5138	5	13	N	115	36	E	1.56
5139	5	05	N	115	33	E	1.38
# --- Buchseite 296 (PDF 132) SARAWAK; BRUNEI ---
5139a	4	57	N	115	25	E	1.50
5140	4	53	N	115	21	E	1.37
5141	4	51	N	115	01	E	1.67
5141a	4	45	N	115	00	E	1.49
5141b	4	54	N	114	59	E	1.57
5142	5	00	N	115	08	E	1.39
5143	5	02	N	115	04	E	1.33
5144	4	41	N	114	28	E	1.21
5145	4	37	N	114	19	E	1.21
5145a	4	35	N	114	11	E	1.20
5146	4	35	N	113	59	E	0.90
5147	4	23	N	113	59	E	1.17
