datei,name,fehler_prozent,begruendung
harmonics/att/harmonics_att_np207.txt,"Stanley, Falkland Islands",2.1,"Dublette: 0 m von ""Stanley, Falkland Islands"" (harmonics_utide_tidetables.txt), Kurve 3 % gleich. An der Tafel (1 Vergleich(e)) 3.8 cm RMS gegen 1.0 cm, Zeitversatz +10 gegen +2 min [Spur GN, Beleg Name (Kette, Teilmenge)] bei 1.76 m Hub."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Stanley, Falkland Islands",2.7,"Dublette: 792 m von ""Stanley, Falkland Islands"" (harmonics_utide_tidetables.txt), Kurve 2 % gleich. An der Tafel (1 Vergleich(e)) 4.8 cm RMS gegen 1.0 cm, Zeitversatz +4 gegen +2 min [Spur GN, Beleg Name (Kette, Teilmenge)] bei 1.76 m Hub."
