datei,name,fehler_prozent,begruendung
harmonics/noaa/harmonics_noaa_cptt.txt,"Cockatoo Island, Western Australia, Australia",3.8,"Dublette: gleicher Name in utide_tidetables mit 0.4 %, 2.9 km entfernt an der Tafel"
harmonics/noaa/harmonics_noaa_cptt.txt,"Geranium Hbr., Napier Broome Bay, Western Australia, Australia",9.3,"Dublette: Geranium Harbour in 2004_mod auf derselben Koordinate mit 2.8 %"
harmonics/noaa/harmonics_noaa_cptt.txt,"Mussel Rock, Westernport, Victoria, Australia",9.0,"Sitzt auf der Koordinate von Cowes Jetty (0.9 %); an beiden Tafeln der Western Port 0.345 m, schlechter als eine Station 4.7 km entfernt"
harmonics/noaa/harmonics_noaa_cptt.txt,"Flinders Islands, Queensland, Australia",7.0,"Stanley Island (Teil der Flinders Group) 1.9 km entfernt mit 0.4 %; Zeitfehler 25 min"
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Grenville, Queensland, Australia",8.3,"Royal Australian Navy 1944, keine eigene Tafel; Hicks Island 1.5 km entfernt mit 0.4 %; Zeitfehler 25 min"
